Name,Revenue,HQ Location,Country,Revenue_M,Main Broker,Main Insurer,Hubspot
Dringme,629334.0,"France, Île-de-france, Paris, 22 Rue Lavoisier, 75008",France,0.629334,,,
Ace Hôtel Le Mans Nord,629334.0,"France, Pays De La Loire, Saint-saturnin, Rue Louis Chappée, 72650",France,0.629334,,,
Anteo Restauration,629334.0,"France, Auvergne-rhône-alpes, Annecy, 21 Rue Andromède, 74650",France,0.629334,,,
USE ONCE & SMILE,629334.0,"France, Eguilles, 825 Chemin De Fabregues, 13510",France,0.629334,,,
Kataspendo,629334.0,"France, Île-de-france, Paris, 89 Rue Ordener, 75018",France,0.629334,,,
Hôtel & Spa Abbaye Ecole De Soreze ***,629334.0,"France, Occitanie, Sorèze, 18 Rue Lacordaire, 81540",France,0.629334,,,
Campanile Nantes Est St Sébastien Sur Loire,629334.0,"France, Pays De La Loire, Saint-sébastien-sur-loire, 1 Avenue Jules Verne, 44230",France,0.629334,,,
EmploiCHR.net,629334.0,"France, Île-de-france, Paris",France,0.629334,,,
Hype Hotel ***,629334.0,"France, Nouvelle-aquitaine, Biscarrosse, 40 Rue Du Lieutenant De Vaisseau Paris, 40600",France,0.629334,,,
AM CELCIUS,629334.0,"France, Île-de-france, Vincennes",France,0.629334,,,
TALENCES Conseil En Recrutement,629334.0,France,France,0.629334,,,
WS-Holdinvest,629334.0,"France, Provence-alpes-côte D'azur, Antibes, 41 Avenue De Nice, 06600",France,0.629334,,,
FOX RM,629334.0,France,France,0.629334,,,
LC Hospitality,629334.0,"France, Centre, Truyes, 28 Rue Du Clos Des Quilles, 37320",France,0.629334,,,
Premiere Classe Nantes Est St Sebastien Sur Loire,629334.0,"France, Pays De La Loire, Saint-sébastien-sur-loire, 1 Avenue Jules Verne, 44230",France,0.629334,,,
Première Conciergerie Entreprise,629334.0,"France, Occitanie, Montpellier",France,0.629334,,,
Tiiing,629334.0,"France, Auvergne-rhône-alpes, Lyon, 7 Rue Jean-marie Leclair, 69009",France,0.629334,,,
Vos Concierges,629334.0,"France, Auvergne-rhône-alpes, Lyon",France,0.629334,,,
DOCTEUR HOUSE SERVICES,629334.0,"France, Arbis, 33760",France,0.629334,,,
Hôtel Les Lavandes,629334.0,France,France,0.629334,,,
HAUT LOFTS ****,629334.0,"France, Occitanie, Toulouse, 76 Allée Jean Jaurès, 31000",France,0.629334,,,
Selectour Acanthe Voyages Sejour Golf Maroc,629334.0,"France, Île-de-france, Élancourt, Avenue Paul Cézanne, 78990",France,0.629334,,,
Logis L'Oasis,629334.0,"France, Pays De La Loire, Villaines La Juhel, La Sourderie, 53700",France,0.629334,,,
Soler & Associates,629334.0,"France, Île-de-france, Paris, 17 Av Aristide Briand",France,0.629334,,,
Au Gai Soleil Du Mont-Aiguille,629334.0,"France, Chichilianne, 38930",France,0.629334,,,
Hotel Laminak**** The Originals Relais,629334.0,"France, Nouvelle-aquitaine, Biarritz, 3 Route De St Pée Arbonne, 64210",France,0.629334,,,
11BAUER,629334.0,"France, Île-de-france, St.-ouen, 11 Rue Du Docteur Bauer, 93400",France,0.629334,,,
Kylibr,629334.0,"France, Île-de-france, Paris, 68 Rue D'alésia",France,0.629334,,,
Hotel Group Alvotel,629334.0,"France, Brittany, Morlaix, 11 Bis Cours Beaumont, 26900",France,0.629334,,,
Le Curling,629334.0,"France, Savoie, Tignes, 73320",France,0.629334,,,
Food Studio 67,629334.0,"France, Mittelbergheim, 1 Rue Rotland, 67140",France,0.629334,,,
HOTEL Du GRAND CERF - Contact Hotel - Neufchatel En Bray,629334.0,"France, Neufchatel En Bray, 9 Grande Rue Fausse Porte, 76270",France,0.629334,,,
SUDBED LITERIE,629334.0,"France, Occitanie, Villeneuve-lès-béziers, 7 Rue Saint-victor, 34420",France,0.629334,,,
Ma Suite,629334.0,"France, Bourgogne-franche-comté, Dijon, 9 Rue Du Tillot, 21000",France,0.629334,,,
Webinneo,629334.0,"France, Auvergne-rhône-alpes, Lyon",France,0.629334,,,
Hotel Sixteen - Paris Montrouge,629334.0,"France, Île-de-france, Montrouge, 16 Place Jean Jaurès, 92120",France,0.629334,,,
Tsinotel,629334.0,"France, Île-de-france, Paris",France,0.629334,,,
GREET Hôtel Limoges Nord,610724.0,"France, Nouvelle-aquitaine, Limoges, 42 Rue Frédéric Bastiat, 87280",France,0.610724,,,
Villa La Coste Hôtel & Spa - Palace,591316.0,"France, Auvergne-rhône-alpes, Le Puy-sainte-réparade",France,0.591316,,,
HD Fragrances - Luxury Hotel Toiletries And Guest Amenities,590942.0,"France, Provence-alpes-côte D'azur, Eygalières, 963 Draille Des Parties D'eygalières N, 13810",France,0.590942,,,
Hotel Restaurant LES PLANCHETTES,584807.0,"France, Auvergne-rhône-alpes, Saint-flour",France,0.584807,,,
Best Western Atlantys Hotel Zenith Nantes,584807.0,"France, Pays De La Loire, Saint-herblain, 8 Rue Des Cochardières, 44800",France,0.584807,,,
Pietra Di Sole,584807.0,"France, Corsica, Porto-vecchio, Porra Route De Palombaggia, 20137",France,0.584807,,,
Best Western The Wish Versailles,584807.0,"France, Île-de-france, Guyancourt, 6 Bis Rue Des Graviers, 78280",France,0.584807,,,
Justay,584807.0,"France, Île-de-france, Paris, 75009",France,0.584807,,,
Maison Bossoreil,584807.0,"France, Pays De La Loire, Angers, 32 Rue David D'angers, 49100",France,0.584807,,,
Hôtel*** Spa & Restaurant ÔPervenches,584807.0,"France, Auvergne-rhône-alpes, Chambéry, 600 Chemin Des Charmettes, 73000",France,0.584807,,,
Ibis STYLES PARIS BATIGNOLLES,584807.0,"France, Île-de-france, Paris, 119 Avenue De Clichy, 75017",France,0.584807,,,
International Hotel Experts,584807.0,"France, Île-de-france, Issy-les-moulineaux, Allée Du Puits, 92130",France,0.584807,,,
Decoeur Hospitality,584807.0,"France, Île-de-france, Paris",France,0.584807,,,
Villa Arthus-Bertrand,584807.0,"France, Pays De La Loire, Noirmoutier-en-l'île, 9 Allée De Chaillot, 85330",France,0.584807,,,
Hôtels Et Demeures Historiques,584807.0,"France, Bourgogne-franche-comté, Beaune, 21200",France,0.584807,,,
MasCollection,584807.0,"France, Provence-alpes-côte D'azur, Saint-rémy-de-provence, 13210",France,0.584807,,,
Nicey - Hôtel Spa - Lounge - Coworking,584807.0,"France, Grand Est, Romilly-sur-seine, 24 Rue Carnot, 10100",France,0.584807,,,
Hôtel L'Escalet,584807.0,"France, Ramatuelle, 2159 Rte De L'escalet, 83350",France,0.584807,,,
Hotel Louvre Piémont,584807.0,"France, Île-de-france, Paris, 22 Rue De Richelieu, 75001",France,0.584807,,,
ST Boissons,584807.0,"France, Saint Tropez, 4 Avenue Bernard Blua, 83990",France,0.584807,,,
Hôtel 3 Vallées,584807.0,"France, Val, Grande Rue, 73440",France,0.584807,,,
The Originals Hotel Loval *** Brest,584807.0,"France, Brittany, Brest, 120 Rue Francis Thomas, 29200",France,0.584807,,,
C&L Associés,584807.0,"France, Nouvelle-aquitaine, La Rochelle",France,0.584807,,,
Hôtel Helvétique Nice,584807.0,"France, Provence-alpes-côte D'azur, Nice, 47 Rue De L'hôtel Des Postes, 06000",France,0.584807,,,
HOPTYA,584807.0,"France, Île-de-france, Paris",France,0.584807,,,
HOTEL 4 MONTAGNES VERCORS,584807.0,"France, Villard De Lans, 505 Bd General De Gaulle, 38250",France,0.584807,,,
Hotel Le Saint-Grégoire,584807.0,"France, Île-de-france, Paris, 43 Rue De L'abbé Grégoire, 75006",France,0.584807,,,
StayUP Partners,584807.0,"France, Île-de-france, Paris",France,0.584807,,,
Riviera Collection **** BW Signature Collection By Best Western,584807.0,"France, Provence-alpes-côte D'azur, Nice, 36 Rue Rossini, 06000",France,0.584807,,,
SARL SKIBOUND FRANCE,584807.0,"France, Auvergne-rhône-alpes, Gilly-sur-isère, 197 Route De Tamie, 73200",France,0.584807,,,
Basile Hotel,584807.0,"France, Île-de-france, Paris, 23 Rue Godot De Mauroy, 75009",France,0.584807,,,
Sure Hotel By Best Western Dole,584807.0,"France, Bourgogne-franche-comté, Dole, 11 Rue Alexandre Vialatte, 39100",France,0.584807,,,
Hôtel Le Maxime ****,584807.0,France,France,0.584807,,,
HOTEL IBIS MASSY,584807.0,"France, Île-de-france, Massy, 6 Rue Du Saule Trapu, 91300",France,0.584807,,,
UTOPIK Collection,584807.0,"France, Île-de-france, Paris, 10 Rue Bertin Poirée, 75001",France,0.584807,,,
Hôtel Atlantis Royan,584807.0,"France, Nouvelle-aquitaine, Royan, 32 Avenue De La Grande Conche, 17200",France,0.584807,,,
La Belle Vicoise,584807.0,"France, Vic, 1 Place De Générale De Gaulle, 02290",France,0.584807,,,
IBIS Montferrand,584807.0,"France, Auvergne-rhône-alpes, Clermont-ferrand, 3 Boulevard Ambroise Brugière, 63100",France,0.584807,,,
Hôtel Timberlodge 3***,584807.0,"France, Oz, 1 Place De L'olmet, 38114",France,0.584807,,,
Catering Vocational School Funay Hélène Boucher,584807.0,"France, Pays De La Loire, Le Mans, 157 Rue Henri Champion, 72100",France,0.584807,,,
Hôtel Orée Des Vignes,584807.0,"France, Bourgogne-franche-comté, Gilly-lès-cîteaux, 6 Route D'épernay, 21640",France,0.584807,,,
Jaimemonhote,584807.0,"France, Auvergne-rhône-alpes, Lyon",France,0.584807,,,
Fuzei Hotel,584807.0,"France, Brittany, Lanester, 74 Avenue Ambroise Croizat, 56600",France,0.584807,,,
HÔTEL LE CASTELET*** - Le Mont-Dore,584807.0,"France, Auvergne-rhône-alpes, Mont-dore, Avenue Michel Bertrand, 63240",France,0.584807,,,
Hôtel Restaurant Le Mitigana,584807.0,"France, Bourgogne-franche-comté, Migennes, 16 Avenue Roger Salengro, 89400",France,0.584807,,,
Béranger,584807.0,"France, Île-de-france, Paris, 19 Rue Béranger, 75003",France,0.584807,,,
Hotel Restaurant Du Cheval Blanc Barcelonnette,584807.0,"France, Provence-alpes-côte D'azur, Barcelonnette, 12 Rue Grenette, 04400",France,0.584807,,,
Kyriad Direct Marseille Ouest,584807.0,"France, Provence-alpes-côte D'azur, Martigues, 12 Boulevard De Tholon, 13500",France,0.584807,,,
Hôtel Arcadia - Lannion,584807.0,France,France,0.584807,,,
Brit Hôtel Cléria Lorient Centre,584807.0,"France, Brittany, Cléria, 27 Boulevard Louis Franchet D'esperey Hôtel, 56100",France,0.584807,,,
Hôtel Gratte-ciel Lyon-Villeurbanne,584807.0,"France, Auvergne-rhône-alpes, Villeurbanne, 163 Cours Émile Zola, 69100",France,0.584807,,,
Best Hotel Saint-Priest,584807.0,"France, Saint Priest, 3 Rue Jean Zay, 69800",France,0.584807,,,
Apartizi,584807.0,"France, Île-de-france, Paris, Rue Saussier-leroy, 75017",France,0.584807,,,
RoomZeroZero,584807.0,"France, Île-de-france, Paris",France,0.584807,,,
Hotel Sophie Germain Paris,584807.0,France,France,0.584807,,,
Alsace Travel,584807.0,"France, Alsace, Rouffach, 68250",France,0.584807,,,
Hôtel Restaurant Notre Dame De Bonne Fontaine,584807.0,"France, Danne Et Quatre Vents, 1 Bonne Fontaine, 57370",France,0.584807,,,
Château De Bonaventure,584807.0,"France, Aulnoy, 77120",France,0.584807,,,
La Demeure Des Sacres,584807.0,"France, Grand Est, Reims, 29 Rue Libergier Maison, 51100",France,0.584807,,,
Kyriad Direct Toulon-Ouest La Seyne-sur-Mer,584807.0,"France, Provence-alpes-côte D'azur, La Seyne-sur-mer, 285 Avenue De Rome, 83500",France,0.584807,,,
HOTEL DU MOULIN D'AURE,584807.0,"France, Provence-alpes-côte D'azur, Graveson, 112 Route De Cassoulen, 13690",France,0.584807,,,
Les GENTIANTTES Hôtel **** Restaurants & SPA,584807.0,"France, Auvergne-rhône-alpes, La, 73 Route De Chevennes, 74360",France,0.584807,,,
HOTEL ELYSEES FLAUBERT,584807.0,France,France,0.584807,,,
Hôtel Elysée Etoile,584807.0,"France, Île-de-france, Paris, 5 Rue De L'étoile, 75017",France,0.584807,,,
The Originals Boutique Hôtel Amiens Sud,584807.0,"France, Hauts-de-france, Amiens, Boulevard Ambroise Paré, 80000",France,0.584807,,,
LE PRARION 1860 METRES,584807.0,"France, St Gervais Les Bains, 6090 Route Du Prarion Latitude Nord 45°53'4'' Longitude Est 6°45'8', 74170",France,0.584807,,,
Campanile Paris Est - Porte De Bagnolet,584807.0,"France, Île-de-france, Bagnolet, 28 Avenue Du Général De Gaulle, 93170",France,0.584807,,,
Château Hôtel Des Arpentis,584807.0,"France, Centre, Hors, Boulevard Saint-denis, 37530",France,0.584807,,,
Hôtel De L'Empereur By Malone,584807.0,"France, Île-de-france, Paris, 2 Rue Chevert, 75007",France,0.584807,,,
Epicure Investissement Dijon,584807.0,France,France,0.584807,,,
The Lander Paris,584807.0,"France, Île-de-france, Paris",France,0.584807,,,
Hôtel Best Western Talabardon,584807.0,"France, Brittany, Roscoff",France,0.584807,,,
Hotel L'Escale Porto Pollo,584807.0,"France, Corsica, Porto, Lieu-dit Porto Pollo, 20140",France,0.584807,,,
Le Nautica,584807.0,"France, Brittany, Perros-guirec, 87 Rue Ernest Renan, 22700",France,0.584807,,,
HOTEL GRAMONT PARIS ****,584807.0,"France, Île-de-france, Paris, 22 Rue De Gramont, 75002",France,0.584807,,,
Hotel Le Thimotée Saint Raphael,584807.0,"France, Saint Raphael, 375 Boulevard Christian Lafon, 83700",France,0.584807,,,
Hotelp,584807.0,"France, Île-de-france, Paris",France,0.584807,,,
L'Essentiel Hôtel Conseil,584807.0,"France, La, 924 Chemin De Plan Redon, 13720",France,0.584807,,,
L'Empire Paris,584807.0,"France, Île-de-france, Paris, 48 Rue De L'arbre Sec, 75001",France,0.584807,,,
Chalet-Hôtel*** SPA L'EQUIPE,584807.0,"France, Provence-alpes-côte D'azur, Molines-en-queyras",France,0.584807,,,
Hôtel Le Grimaldi **** By HappyCulture,584807.0,"France, Provence-alpes-côte D'azur, Nice, 15 Rue Grimaldi, 06000",France,0.584807,,,
The Originals Hôtel La Paix Brest,584807.0,"France, Brittany, Brest, 32 Rue Algésiras, 29200",France,0.584807,,,
BRIT HOTEL ESSENTIEL TOURS NORD,584807.0,"France, Centre, Tours, 233 Avenue André Maginot, 37100",France,0.584807,,,
Golfe Hôtel Vannes,584807.0,"France, Brittany, Vannes, 91 Rue Winston Churchill, 56000",France,0.584807,,,
Campanile Troyes Sud - Buchères,584807.0,"France, Buchères, 52 Avenue Des Martyrs Du 24 Août 1944, 10800",France,0.584807,,,
Château Le Sallay,584807.0,"France, Île-de-france, Paris",France,0.584807,,,
Mercure Belfort Centre & Spa La Tour Collection,584807.0,France,France,0.584807,,,
ODEN HOTEL,584807.0,"France, Île-de-france, Ivry-sur-seine, 23 Avenue Pierre Semard, 94200",France,0.584807,,,
Logis Hôtel ** Vannes Nord Le Clos Des Hortensias,584807.0,"France, Brittany, Locqueltas, 8 Route De Vannes D778 Parcarre, 56390",France,0.584807,,,
Yelo Hotel Collection,584807.0,"France, Provence-alpes-côte D'azur, Nice, 47 Bis Avenue Jean Médecin, 06000",France,0.584807,,,
Hôtel Britannique,584807.0,"France, Île-de-france, Paris, 20 Avenue Victoria, 75001",France,0.584807,,,
Campanile Aix-en-Provence Est Meyreuil,584807.0,"France, Meyreuil, 1 Route De Valbrillant Bâtiment, 13590",France,0.584807,,,
OGHJE,584807.0,"France, Île-de-france, Paris, 229 Rue Saint-honoré, 75001",France,0.584807,,,
Mode Paris Aparthotel ****,584807.0,"France, Île-de-france, Paris, 4 Rue Leroux, 75116",France,0.584807,,,
Hôtel Paris Louvre Opéra ***,584807.0,"France, Île-de-france, Paris, 75001",France,0.584807,,,
Château La Comtesse De Loire,584807.0,"France, Pays De La Loire, Saumur, 53 Rue D'alsace, 49400",France,0.584807,,,
La Croix Blanche De Sologne,584807.0,"France, Centre, Chaumont-sur-tharonne, 5 Place Robert Mottu, 41600",France,0.584807,,,
HOTEL MOUSTACHE,584807.0,"France, Hauts-de-france, Seclin",France,0.584807,,,
Hôtel Des Deux Deux Sorru,584807.0,"France, Corsica, Poggiolo",France,0.584807,,,
Campings Liberté,584807.0,"France, Pleumeur-bodou, 3 Chem. Des Douaniers, 22560",France,0.584807,,,
Manureva Vacances,584807.0,France,France,0.584807,,,
L'orée Du Vercors,584807.0,"France, Montmaur En Diois, Chemin Du Seillon, 26650",France,0.584807,,,
Hôtel Touraine Opéra,584807.0,"France, Île-de-france, Paris, 75009",France,0.584807,,,
Hôtel & Spa Son De Mar,584807.0,"France, Lecci, 27 Corsu Napoleonu, 20137",France,0.584807,,,
Hôtel Le Rabelais,584807.0,"France, Le, 2 Rue Rabelais, 83980",France,0.584807,,,
Un Hôtel Sur Le Port,584807.0,"France, Nouvelle-aquitaine, La Rochelle, 5 Rue De La Fabrique, 17000",France,0.584807,,,
Golden Tulip Hotel De Paris Cannes,584807.0,"France, Provence-alpes-côte D'azur, Cannes, 34 Boulevard D'alsace, 06400",France,0.584807,,,
Kyriad Cannes-Mandelieu,584807.0,"France, Provence-alpes-côte D'azur, Cannes, 245 Avenue Francis Tonner, 06150",France,0.584807,,,
Hôtel Odéon Saint Germain,584807.0,"France, Île-de-france, Paris, 13 Rue Saint Sulpice",France,0.584807,,,
HOTEL VILLAGE MOTEL,584807.0,"France, Tournus, 19 Rue Des Lauriers, 71700",France,0.584807,,,
SISTERHOOD Hôtel Paris,584807.0,"France, Île-de-france, Paris",France,0.584807,,,
Hôtel 4* La Ferme Du Lac,584807.0,"France, Auvergne-rhône-alpes, Thyez, 550 Avenue Louis Coppel, 74300",France,0.584807,,,
Hôtel Bellevue Vieux-Port Marseille,584807.0,"France, Provence-alpes-côte D'azur, Marseille, 34 Quai Du Port, 13002",France,0.584807,,,
Château De Beaulieu Hôtel-Restaurant-Spa,584807.0,"France, Centre, Joué-lès-tours, 67 Rue De Beaulieu, 37300",France,0.584807,,,
Hôtel De Paris Opéra,584807.0,"France, Île-de-france, Paris, 37 Rue De Maubeuge, 75009",France,0.584807,,,
Best Western Plus Hôtel Kregenn,584807.0,"France, Brittany, Quimper, 13 Rue Des Réguaires, 29000",France,0.584807,,,
Hôtel Edmond W.,584807.0,"France, Auvergne-rhône-alpes, Lyon",France,0.584807,,,
Grand Hôtel Des Bains JURA,584807.0,"France, Bourgogne-franche-comté, Salins-les-bains, 2 Place Des Alliés De La Résistance, 39110",France,0.584807,,,
Hôtel Chavanel 4****,584807.0,"France, Île-de-france, Paris, 22 Rue Tronchet, 75008",France,0.584807,,,
Brit Hotel Bordeaux Aéroport - Le Soretel,584807.0,"France, Nouvelle-aquitaine, Mérignac, 97 Avenue John Fitzgerald Kennedy, 33700",France,0.584807,,,
Baygali,584807.0,"France, Île-de-france, Paris, 6 Rue D'armaillé, 75017",France,0.584807,,,
Le Mosaïque - Hôtel Restaurant,584807.0,"France, Occitanie, Narbonne, 5 Rue Paul-louis Courier, 11100",France,0.584807,,,
Villa Eraldo,584807.0,"France, Île-de-france, Paris, 278 Boulevard Saint-germain, 75007",France,0.584807,,,
Maison Bossoreil Salle De Séminaires & Réception,584807.0,"France, Pays De La Loire, Angers, 32-34 Rue David D'angers, 49100",France,0.584807,,,
Maison Authentique Provence,584807.0,"France, Provence-alpes-côte D'azur, Pertuis, 134 Rue D'astion, 84120",France,0.584807,,,
Hotel Alex & Spa,584807.0,"France, Provence-alpes-côte D'azur, Marseille, 13-15 Place Des Marseillaises, 13001",France,0.584807,,,
BRE GH,584000.0,France,France,0.584,,,
Hotel Douglas - Puteaux - La Défense,583850.0,"France, Île-de-france, Puteaux, 85 Boulevard Richard Wallace, 92800",France,0.58385,,,
Hôtel Beau Séjour,579160.0,"France, Saint Raphael, 149 Promenade René Coty, 83700",France,0.57916,,,
Hotellerie Du Bas Bréau,577743.0,"France, Seine Et Marne, Barbizon, 22 Rue Grande, 77630",France,0.577743,,,
Hôtel Maison Garnier Biarritz,574595.0,"France, Nouvelle-aquitaine, Biarritz, 29 Rue Gambetta, 64200",France,0.574595,,,
Figestel,574550.0,"France, Île-de-france, Auvers-sur-oise, 36 Rue Du Montcel, 95430",France,0.57455,,,
Belfry & Spa,573659.0,"France, Occitanie, Lourdes, 66 Rue De La Grotte, 65100",France,0.573659,,,
DOMAINE DES ESCAUNES,560899.0,"France, Sernhac, 5 Rue Des Bourgades, 30210",France,0.560899,,,
AIFLH - Association Des Investisseurs Franchisés Louvre Hotels Group,557093.0,"France, Île-de-france, Paris, 47 Rue Galilee, 75116",France,0.557093,,,
Domaine De Cicé-Blossac,521244.0,"France, Brittany, Bruz, Avenue De La Chaise, 35170",France,0.521244,,,
Hôtel Le Bois D'Imbert,519295.0,"France, Occitanie, Rocamadour",France,0.519295,,,
Guyana Travel,516758.0,"Guyana, Demerara-mahaica, Georgetown",Guyana,0.516758,,,
La Bastide D'Antoine****,508845.0,"France, Provence-alpes-côte D'azur, Gassin, 346 Allée Du Domaine Du Treizain, 83580",France,0.508845,,,
RICHARD PARIS HOTELS & RESTAURANTS,500631.0,"France, Île-de-france, Paris, 4 Avenue George V, 75008",France,0.500631,,,
Hotel Azur,431799.0,"France, Provence-alpes-côte D'azur, Le, Chemin De L'aragail Cavaliere, 83980",France,0.431799,,,
Patrick Hayat Hôtels,396328.0,"France, Île-de-france, Paris",France,0.396328,,,
Hôtel Lou Cagnard Saint-Tropez,373765.0,"France, Provence-alpes-côte D'azur, Saint-tropez, 30 Avenue Paul Roussel, 83990",France,0.373765,,,
AQUABELLA Hôtel & Spa - Partouche Hôtels,363400.0,"France, Provence-alpes-côte D'azur, Aix-en-provence",France,0.3634,,,
